NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,949,1023,1018,1127,1240
FP GM,377,436,413,510,586
FP GS,532,552,571,582,620
FPB,40,35,34,35,34
