NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,613,692,1025,1229,1277
ESO,395,391,477,516,508
Bachillerato,136,126,141,181,177
FP GM,31,39,147,245,281
FP GS,0,68,180,185,201
FPB,30,57,71,93,102
Programas Profesionales Modalidad Especial,21,11,9,9,8
