NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,428,423,412,431,455
Infantil II Ciclo,74,98,114,133,122
Primaria,354,325,298,278,301
Educación Básica Obligatoria,0,0,0,9,13
Educación Infantil Especial,0,0,0,11,19
