NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,466,434,441,491,515
Infantil I Ciclo,0,0,0,34,48
Infantil II Ciclo,142,134,143,155,179
Primaria,324,300,298,302,288
