NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,194,207,244,238,233
Infantil I Ciclo,0,0,37,39,39
Infantil II Ciclo,71,71,65,61,56
Primaria,123,136,142,138,138
