NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,431,412,391,445,434
Infantil I Ciclo,0,0,0,41,41
Infantil II Ciclo,130,115,97,120,124
Primaria,301,297,294,284,269
