NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,136,140,136,147,161
Educación Básica Obligatoria,104,108,108,104,118
Educación Infantil Especial,13,16,0,11,6
Programa Formación Transición Vida Adulta,19,16,28,32,37
