NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,304,294,280,301,273
Infantil I Ciclo,0,0,0,33,41
Infantil II Ciclo,88,68,68,61,60
Primaria,216,226,208,199,163
Educación Básica Obligatoria,0,0,1,3,3
Educación Infantil Especial,0,0,3,5,6
