NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,889,906,1004,1030,1006
ESO,675,692,766,787,753
Bachillerato,133,143,162,170,175
FP GS,61,57,64,56,60
Programas Profesionales Modalidad Especial,20,14,12,17,18
