NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,162,173,186,238,244
Infantil I Ciclo,0,0,0,37,40
Infantil II Ciclo,28,26,39,56,61
Primaria,134,147,147,145,143
