NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1012,1033,1091,1057,1061
ESO,309,302,353,362,367
Bachillerato,93,101,111,108,105
FP GM,215,240,232,217,230
FP GS,338,322,318,304,303
FPB,57,68,77,66,56
