NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,166,160,145,148,149
Infantil II Ciclo,43,38,40,37,42
Primaria,121,117,99,105,100
Educación Básica Obligatoria,2,5,6,5,7
Educación Infantil Especial,0,0,0,1,0
