NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,556,588,764,858,907
ESO,411,407,459,484,493
Bachillerato,127,133,141,121,140
FP GM,0,29,89,116,118
FP GS,0,0,56,108,109
FPB,0,0,0,9,26
Programas Profesionales Modalidad Especial,18,19,19,20,21
