NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,484,464,454,432,406
Infantil II Ciclo,140,133,124,113,113
Primaria,329,312,309,299,271
Educación Básica Obligatoria,9,13,15,18,18
Educación Infantil Especial,6,6,6,2,4
