NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,730,746,835,809,830
ESO,474,482,547,498,455
Bachillerato,190,185,172,171,189
FP GM,0,24,52,73,103
FP GS,29,21,29,31,40
FPB,37,34,35,36,43
