NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1266,1376,1359,1384,1458
ESO,609,661,698,714,682
Bachillerato,132,138,130,131,156
FP GM,221,279,246,260,294
FP GS,221,218,224,215,253
FPB,83,80,61,64,73
