NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,112,109,110,106,102
Infantil II Ciclo,36,26,26,26,27
Primaria,72,78,80,75,71
Educación Básica Obligatoria,4,5,4,5,4
