NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1124,1073,1206,1290,1349
ESO,451,413,518,580,665
Bachillerato,241,205,193,190,161
FP GM,172,171,145,145,157
FP GS,225,255,314,341,325
FPB,35,29,36,34,41
