NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,624,603,652,689,725
ESO,477,444,504,562,599
Bachillerato,114,132,113,88,84
FPB,33,27,35,39,42
