NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,615,708,801,878,970
Infantil II Ciclo,300,300,285,273,256
Primaria,315,408,490,556,614
ESO,0,0,26,49,100
