NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,235,256,279,320,370
Infantil I Ciclo,0,0,0,0,42
Infantil II Ciclo,99,124,128,133,123
Primaria,136,132,151,187,205
