NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1084,1127,1112,1094,1118
ESO,640,620,614,583,578
Bachillerato,172,173,176,167,178
FP GM,148,186,185,171,164
FP GS,45,69,84,123,139
FPB,79,79,53,50,59
