NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,948,999,1019,1084,1106
ESO,576,586,589,591,563
Bachillerato,231,266,262,251,253
FP GM,0,0,0,25,48
FP GS,118,121,142,165,172
FPB,0,0,0,20,37
Programas Profesionales Modalidad Especial,23,26,26,32,33
