NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,304,294,289,304,262
Infantil I Ciclo,0,0,0,40,37
Infantil II Ciclo,72,75,69,65,58
Primaria,232,219,220,199,167
