NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,96,97,140,157,123
Infantil I Ciclo,0,0,37,42,37
Infantil II Ciclo,20,23,26,38,39
Primaria,76,74,77,77,47
