NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,225,268,285,263,271
Infantil II Ciclo,68,73,82,76,65
Primaria,120,129,133,121,120
ESO,37,66,70,66,86
