NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,636,682,757,904,982
ESO,505,549,612,666,660
Bachillerato,131,133,120,160,215
FP GM,0,0,25,78,107
