NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,331,321,299,307,328
Primaria,144,143,136,135,138
ESO,124,133,131,140,144
Bachillerato,63,45,32,32,46
