NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1016,1044,1005,1017,1007
ESO,719,747,741,757,734
Bachillerato,259,259,228,219,226
FPB,38,38,36,41,47
