NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,350,333,340,310,302
Infantil I Ciclo,0,0,29,31,40
Infantil II Ciclo,68,74,70,68,61
Primaria,282,259,241,211,201
