NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,715,766,827,874,910
ESO,521,544,584,604,608
Bachillerato,178,165,176,175,168
FP GM,0,33,53,76,95
FP GS,0,0,0,0,10
FPB,16,24,14,19,29
