NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,776,965,1075,1134,1195
ESO,279,300,356,370,354
Bachillerato,174,177,149,167,156
FP GM,143,198,201,190,210
FP GS,136,242,319,367,440
FPB,44,48,50,40,35
