NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1037,1053,1054,1124,1171
FP GM,448,441,432,432,472
FP GS,482,484,487,548,565
FPB,107,128,135,144,134
