NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,697,787,824,848,895
ESO,551,620,632,646,642
Bachillerato,106,138,165,177,231
FPB,40,29,27,25,22
