NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,202,186,204,223,246
Infantil II Ciclo,54,46,59,61,56
Primaria,148,140,145,155,165
Educación Básica Obligatoria,0,0,0,7,11
Educación Infantil Especial,0,0,0,0,14
