NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,355,381,406,405,407
Infantil II Ciclo,74,78,81,75,63
Primaria,183,173,174,168,172
ESO,98,130,151,162,172
