NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1181,1336,1329,1311,1336
ESO,474,497,542,490,461
Bachillerato,161,140,120,128,115
FP GM,160,237,228,265,293
FP GS,299,337,293,290,324
FPB,87,125,146,138,143
