NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,525,440,441,450,439
FP GM,169,148,161,147,135
FP GS,201,152,148,165,163
FPB,155,140,132,138,141
