NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,73,72,73,79,77
Educación Básica Obligatoria,50,57,58,57,51
Educación Infantil Especial,5,4,5,7,5
Programa Formación Transición Vida Adulta,18,11,10,15,21
