NÚMERO DE ALUMNOS,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025
Total,1184,1197,1185,1164,1147
ESO,423,423,470,483,454
Bachillerato,143,145,134,118,118
FP GM,144,171,155,136,144
FP GS,418,388,369,380,380
FPB,56,70,57,47,51
