id_education,center_name,center_type,infantil_i_ciclo_transiciones_infantil,infantil_i_ciclo_max_matriculados,infantil_i_ciclo_max_admitidos,infantil_i_ciclo_max_total_estudiantes,infantil_i_ciclo_año_max,infantil_i_ciclo_matriculados_objetivo,infantil_i_ciclo_plazas_estimadas,infantil_i_ciclo_solicitudes_presentadas,infantil_i_ciclo_solicitudes_admitidas,infantil_i_ciclo_solicitudes_admitidas_corregidas,infantil_i_ciclo_tasa_ocupacion,infantil_i_ciclo_ratio_demanda,infantil_i_ciclo_ratio_admision_capacidad,infantil_i_ciclo_eficiencia_admision,infantil_i_ciclo_activo,infantil_ii_ciclo_transiciones_infantil,infantil_ii_ciclo_max_matriculados,infantil_ii_ciclo_max_admitidos,infantil_ii_ciclo_max_total_estudiantes,infantil_ii_ciclo_año_max,infantil_ii_ciclo_matriculados_objetivo,infantil_ii_ciclo_plazas_estimadas,infantil_ii_ciclo_solicitudes_presentadas,infantil_ii_ciclo_solicitudes_admitidas,infantil_ii_ciclo_solicitudes_admitidas_corregidas,infantil_ii_ciclo_tasa_ocupacion,infantil_ii_ciclo_ratio_demanda,infantil_ii_ciclo_ratio_admision_capacidad,infantil_ii_ciclo_eficiencia_admision,infantil_ii_ciclo_activo,primaria_transiciones_infantil,primaria_max_plazas_infantil_ii,primaria_max_matriculados,primaria_max_admitidos,primaria_max_total_estudiantes,primaria_año_max,primaria_matriculados_objetivo,primaria_plazas_estimadas,primaria_solicitudes_presentadas,primaria_solicitudes_admitidas,primaria_solicitudes_admitidas_corregidas,primaria_tasa_ocupacion,primaria_ratio_demanda,primaria_ratio_admision_capacidad,primaria_eficiencia_admision,primaria_activo,eso_transiciones_infantil,eso_max_matriculados,eso_max_admitidos,eso_max_total_estudiantes,eso_año_max,eso_matriculados_objetivo,eso_plazas_estimadas,eso_solicitudes_presentadas,eso_solicitudes_admitidas,eso_solicitudes_admitidas_corregidas,eso_tasa_ocupacion,eso_ratio_demanda,eso_ratio_admision_capacidad,eso_eficiencia_admision,eso_activo,ciclos_activos,total_plazas_estimadas,total_matriculados,total_max_matriculados,total_solicitudes_presentadas,total_solicitudes_admitidas,total_solicitudes_admitidas_reales,tasa_ocupacion_centro,ratio_demanda_centro,ratio_admision_capacidad_centro,eficiencia_admision_centro
28074918,Francisco de Ayala,IES,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,916,193,916,2023-2024,912,229.0,257,204,204,0.9956331877729258,1.1222707423580787,0.8908296943231441,0.7937743190661478,1,1,229.0,912,916,257,204.0,204,0.9956331877729258,1.1222707423580787,0.8908296943231441,0.7937743190661478
28074581,Alicia de Larrocha,CP INF-PRI,0,40,41,40,2023-2024,38,13.333333333333334,46,32,32,0.95,3.4499999999999997,2.4,0.6956521739130435,1,0,58,1,58,2024-2025,55,19.333333333333332,10,10,10,0.9482758620689655,0.5172413793103449,0.5172413793103449,1.0,1,18.333333333333332,19.333333333333332,196,2,196,2020-2021,177,32.666666666666664,1,1,19.333333333333332,0.9030612244897959,0.030612244897959186,0.5918367346938775,1.0,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,3,65.33333333333333,270,294,57,61.33333333333333,43,0.9183673469387755,0.8724489795918368,0.9387755102040817,0.7543859649122807
28066107,Mozart,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,230,76,230,2022-2023,230,76.66666666666667,81,76,76,1.0,1.0565217391304347,0.9913043478260869,0.9382716049382716,1,76.66666666666667,76.66666666666667,453,3,453,2020-2021,449,75.5,11,5,81.66666666666667,0.9911699779249448,0.1456953642384106,1.0816777041942605,0.45454545454545453,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,152.16666666666669,679,683,92,157.66666666666669,81,0.9941434846266471,0.6046002190580503,1.036144578313253,0.8804347826086957
28070111,El Columpio,EEI,0,103,116,103,2024-2025,89,34.333333333333336,106,95,95,0.8640776699029126,3.087378640776699,2.7669902912621356,0.8962264150943396,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,34.333333333333336,89,103,106,95.0,95,0.8640776699029126,3.087378640776699,2.7669902912621356,0.8962264150943396
28023297,Carlos Ruiz,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,138,41,138,2022-2023,138,46.0,43,41,41,1.0,0.9347826086956522,0.8913043478260869,0.9534883720930233,1,46.0,46.0,304,0,304,2023-2024,304,50.666666666666664,16,3,49.0,1.0,0.31578947368421056,0.9671052631578948,0.1875,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,96.66666666666666,442,442,59,90.0,44,1.0,0.610344827586207,0.9310344827586208,0.7457627118644068
28025130,Cardenal Cisneros,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,130,30,130,2020-2021,105,43.333333333333336,42,42,42,0.8076923076923077,0.9692307692307692,0.9692307692307692,1.0,1,35.0,43.333333333333336,306,9,306,2022-2023,306,51.0,12,9,44.0,1.0,0.23529411764705882,0.8627450980392157,0.75,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,94.33333333333334,411,436,54,86.0,51,0.9426605504587156,0.5724381625441696,0.9116607773851589,0.9444444444444444
28042826,Ciudad de Columbia,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,151,36,151,2021-2022,141,50.333333333333336,53,40,40,0.9337748344370861,1.0529801324503312,0.7947019867549668,0.7547169811320755,1,47.0,50.333333333333336,304,2,304,2023-2024,300,50.666666666666664,13,1,48.0,0.9868421052631579,0.2565789473684211,0.9473684210526316,0.07692307692307693,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,101.0,441,455,66,88.0,41,0.9692307692307692,0.6534653465346535,0.8712871287128713,0.6212121212121212
28042191,Velázquez,CP INF-PRI-SEC,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,85,19,85,2021-2022,83,28.333333333333332,26,25,25,0.9764705882352941,0.9176470588235295,0.8823529411764707,0.9615384615384616,1,27.666666666666668,28.333333333333332,217,7,217,2020-2021,171,36.166666666666664,16,7,34.66666666666667,0.7880184331797235,0.4423963133640553,0.95852534562212,0.4375,1,0,272,5,272,2020-2021,249,68.0,12,7,7,0.9154411764705882,0.17647058823529413,0.10294117647058823,0.5833333333333334,1,3,132.5,503,574,54,66.66666666666667,39,0.8763066202090593,0.4075471698113208,0.5031446540880503,0.7222222222222222
28010916,Palacio Valdés,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,69,22,69,2020-2021,62,23.0,14,14,14,0.8985507246376812,0.6086956521739131,0.6086956521739131,1.0,1,20.666666666666668,23.0,141,5,141,2024-2025,139,23.5,4,3,23.666666666666668,0.9858156028368794,0.1702127659574468,1.0070921985815604,0.75,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,46.5,201,210,18,37.66666666666667,17,0.9571428571428572,0.3870967741935484,0.8100358422939069,0.9444444444444444
28028519,Ciudad de Parla,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,186,56,186,2020-2021,142,62.0,33,33,33,0.7634408602150538,0.532258064516129,0.532258064516129,1.0,1,47.333333333333336,62.0,425,1,425,2021-2022,392,70.83333333333333,7,5,52.333333333333336,0.9223529411764706,0.09882352941176471,0.7388235294117648,0.7142857142857143,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,132.83333333333331,534,611,40,85.33333333333334,38,0.8739770867430442,0.301129234629862,0.6424090338770391,0.95
28060816,Padre Antonio Soler,CIMELPR PRSEC,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,144,0,144,2020-2021,136,24.0,0,0,0.0,0.9444444444444444,0.0,0.0,0.0,1,0,144,0,144,2024-2025,131,36.0,0,0,0,0.9097222222222222,0.0,0.0,0.0,1,2,60.0,267,288,0,0.0,0,0.9270833333333334,0.0,0.0,0.0
28049146,Piruetas,EEI,0,116,118,116,2021-2022,113,38.666666666666664,233,116,116,0.9741379310344828,6.025862068965518,3.0,0.4978540772532189,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,38.666666666666664,113,116,233,116.0,116,0.9741379310344828,6.025862068965518,3.0,0.4978540772532189
28047411,Príncipe Felipe,IES,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,737,159,737,2022-2023,737,184.25,242,159,159,1.0,1.3134328358208955,0.8629579375848032,0.6570247933884298,1,1,184.25,737,737,242,159.0,159,1.0,1.3134328358208955,0.8629579375848032,0.6570247933884298
28024794,Duque de Rivas,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,131,50,131,2021-2022,114,43.666666666666664,26,25,25,0.8702290076335878,0.5954198473282443,0.5725190839694657,0.9615384615384616,1,38.0,43.666666666666664,301,4,301,2022-2023,301,50.166666666666664,8,4,42.0,1.0,0.159468438538206,0.8372093023255814,0.5,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,93.83333333333333,415,432,34,67.0,29,0.9606481481481481,0.3623445825932505,0.7140319715808171,0.8529411764705882
28025403,Jesús Aramburu,CP INF-PRI-SEC,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,116,42,116,2020-2021,87,38.666666666666664,20,18,18,0.75,0.5172413793103449,0.4655172413793104,0.9,1,29.0,38.666666666666664,218,6,218,2021-2022,209,36.333333333333336,3,3,32.0,0.9587155963302753,0.08256880733944953,0.8807339449541284,1.0,1,0,149,4,149,2023-2024,117,37.25,2,2,2,0.785234899328859,0.053691275167785234,0.053691275167785234,1.0,1,3,112.25,413,483,25,52.0,23,0.855072463768116,0.22271714922049,0.46325167037861914,0.92
28005741,Luis de Góngora,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,53,11,53,2023-2024,52,17.666666666666668,18,18,18,0.9811320754716981,1.0188679245283019,1.0188679245283019,1.0,1,17.333333333333332,17.666666666666668,140,4,140,2024-2025,138,23.333333333333332,10,5,22.333333333333332,0.9857142857142858,0.4285714285714286,0.9571428571428572,0.5,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,41.0,190,193,28,40.33333333333333,23,0.9844559585492227,0.6829268292682927,0.9837398373983739,0.8214285714285714
28037193,Jorge Guillén,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,71,18,71,2021-2022,69,23.666666666666668,20,15,15,0.971830985915493,0.8450704225352113,0.6338028169014084,0.75,1,23.0,23.666666666666668,293,20,293,2020-2021,278,48.833333333333336,20,14,37.0,0.9488054607508533,0.40955631399317405,0.757679180887372,0.7,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,72.5,347,364,40,52.0,29,0.9532967032967034,0.5517241379310345,0.7172413793103448,0.725
28023017,Andrés Torrejón,CP INF-PRI,0,40,23,40,2023-2024,0,13.333333333333334,0,0,0,0.0,0.0,0.0,0.0,1,0,75,24,75,2021-2022,69,25.0,24,19,19,0.92,0.96,0.76,0.7916666666666666,1,23.0,25.0,232,4,232,2020-2021,220,38.666666666666664,6,1,24.0,0.9482758620689655,0.15517241379310345,0.6206896551724138,0.16666666666666666,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,3,77.0,289,347,30,43.0,20,0.8328530259365994,0.38961038961038963,0.5584415584415584,0.6666666666666666
28039013,Parque de Cataluña,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,86,20,86,2022-2023,86,28.666666666666668,22,20,20,1.0,0.7674418604651162,0.6976744186046512,0.9090909090909091,1,28.666666666666668,28.666666666666668,272,10,272,2022-2023,272,45.333333333333336,13,10,38.66666666666667,1.0,0.2867647058823529,0.8529411764705883,0.7692307692307693,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,74.0,358,358,35,58.66666666666667,30,1.0,0.47297297297297297,0.7927927927927929,0.8571428571428571
28004965,Escuelas Aguirre,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,156,55,156,2022-2023,156,52.0,60,55,55,1.0,1.1538461538461537,1.0576923076923077,0.9166666666666666,1,52.0,52.0,289,5,289,2022-2023,289,48.166666666666664,6,5,57.0,1.0,0.12456747404844291,1.1833910034602078,0.8333333333333334,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,100.16666666666666,445,445,66,112.0,60,1.0,0.658901830282862,1.118136439267887,0.9090909090909091
28043892,Las Cigüeñas,EEI,0,97,81,97,2024-2025,90,32.333333333333336,84,72,72,0.9278350515463918,2.5979381443298966,2.22680412371134,0.8571428571428571,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,32.333333333333336,90,97,84,72.0,72,0.9278350515463918,2.5979381443298966,2.22680412371134,0.8571428571428571
28023911,Gerardo Diego,IES,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,635,208,635,2024-2025,505,158.75,185,170,170,0.7952755905511811,1.1653543307086613,1.0708661417322836,0.918918918918919,1,1,158.75,505,635,185,170.0,170,0.7952755905511811,1.1653543307086613,1.0708661417322836,0.918918918918919
28030368,Iplacea,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,146,46,146,2021-2022,138,48.666666666666664,40,37,37,0.9452054794520548,0.8219178082191781,0.7602739726027398,0.925,1,46.0,48.666666666666664,284,4,284,2024-2025,270,47.333333333333336,16,4,50.0,0.9507042253521126,0.3380281690140845,1.056338028169014,0.25,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,96.0,408,430,56,87.0,41,0.9488372093023256,0.5833333333333334,0.90625,0.7321428571428571
28028684,Juan de Herrera,IES,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,547,139,547,2022-2023,547,136.75,151,139,139,1.0,1.1042047531992687,1.016453382084095,0.9205298013245033,1,1,136.75,547,547,151,139.0,139,1.0,1.1042047531992687,1.016453382084095,0.9205298013245033
28010461,Carlos V,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,100,21,100,2024-2025,88,33.333333333333336,33,30,30,0.88,0.9899999999999999,0.8999999999999999,0.9090909090909091,1,29.333333333333332,33.333333333333336,267,7,267,2024-2025,259,44.5,15,14,43.33333333333333,0.9700374531835206,0.33707865168539325,0.9737827715355805,0.9333333333333333,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,77.83333333333334,347,367,48,73.33333333333333,44,0.9455040871934605,0.6167023554603853,0.9421841541755887,0.9166666666666666
28010783,Lope de Vega,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,149,48,149,2020-2021,144,49.666666666666664,75,40,40,0.9664429530201343,1.5100671140939599,0.8053691275167786,0.5333333333333333,1,48.0,49.666666666666664,334,1,334,2023-2024,332,55.666666666666664,21,4,52.0,0.9940119760479041,0.37724550898203596,0.9341317365269461,0.19047619047619047,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,105.33333333333333,476,483,96,92.0,44,0.9855072463768116,0.9113924050632912,0.8734177215189873,0.4583333333333333
28044227,La Piñata,EEI,0,117,112,117,2021-2022,112,39.0,117,107,107,0.9572649572649573,3.0,2.7435897435897436,0.9145299145299145,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,39.0,112,117,117,107.0,107,0.9572649572649573,3.0,2.7435897435897436,0.9145299145299145
28033783,Concepción Arenal,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,143,32,143,2020-2021,112,47.666666666666664,29,23,23,0.7832167832167832,0.6083916083916084,0.48251748251748255,0.7931034482758621,1,37.333333333333336,47.666666666666664,300,1,300,2020-2021,287,50.0,13,5,42.333333333333336,0.9566666666666667,0.26,0.8466666666666667,0.38461538461538464,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,97.66666666666666,399,443,42,65.33333333333334,28,0.9006772009029346,0.43003412969283283,0.6689419795221845,0.6666666666666666
28036991,Ángel Corella,IES,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,640,177,640,2020-2021,614,160.0,175,124,124,0.959375,1.09375,0.775,0.7085714285714285,1,1,160.0,614,640,175,124.0,124,0.959375,1.09375,0.775,0.7085714285714285
28062333,San Miguel,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,69,21,69,2022-2023,69,23.0,21,21,21,1.0,0.9130434782608695,0.9130434782608695,1.0,1,23.0,23.0,126,2,126,2023-2024,117,21.0,3,3,26.0,0.9285714285714286,0.14285714285714285,1.2380952380952381,1.0,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,44.0,186,195,24,47.0,24,0.9538461538461539,0.5454545454545454,1.0681818181818181,1.0
28062102,Dulce Chacón,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,165,51,165,2020-2021,115,55.0,38,38,38,0.696969696969697,0.6909090909090909,0.6909090909090909,1.0,1,38.333333333333336,55.0,322,1,322,2023-2024,309,53.666666666666664,3,2,40.333333333333336,0.9596273291925466,0.055900621118012424,0.751552795031056,0.6666666666666666,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,108.66666666666666,424,487,41,78.33333333333334,40,0.8706365503080082,0.37730061349693256,0.7208588957055216,0.975609756097561
28043958,Campanilla,EEI-CN,0,67,77,67,2021-2022,62,22.333333333333332,70,67,67,0.9253731343283582,3.1343283582089554,3.0,0.9571428571428572,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,22.333333333333332,62,67,70,67.0,67,0.9253731343283582,3.1343283582089554,3.0,0.9571428571428572
28060348,El Cantizal,CP INF-PRI-SEC,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,175,60,175,2024-2025,153,58.333333333333336,69,54,54,0.8742857142857143,1.1828571428571428,0.9257142857142857,0.782608695652174,1,51.0,58.333333333333336,514,14,514,2020-2021,408,85.66666666666667,23,11,62.0,0.7937743190661478,0.26848249027237353,0.7237354085603113,0.4782608695652174,1,0,292,21,292,2020-2021,261,73.0,11,0,0,0.8938356164383562,0.1506849315068493,0.0,0.0,1,3,217.0,822,981,103,116.0,65,0.8379204892966361,0.47465437788018433,0.5345622119815668,0.6310679611650486
28044318,Luis García Berlanga,IES,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,494,101,494,2022-2023,494,123.5,110,101,101,1.0,0.8906882591093117,0.8178137651821862,0.9181818181818182,1,1,123.5,494,494,110,101.0,101,1.0,0.8906882591093117,0.8178137651821862,0.9181818181818182
28064603,Santa Cecilia (Programa de Casa de Niños),EEI-CN,0,33,35,33,2021-2022,27,11.0,28,28,28,0.8181818181818182,2.5454545454545454,2.5454545454545454,1.0,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,11.0,27,33,28,28.0,28,0.8181818181818182,2.5454545454545454,2.5454545454545454,1.0
28040039,Laura García Noblejas y Brunet,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,119,33,119,2021-2022,100,39.666666666666664,23,22,22,0.8403361344537815,0.5798319327731093,0.5546218487394958,0.9565217391304348,1,33.333333333333336,39.666666666666664,270,4,270,2020-2021,251,45.0,6,5,38.333333333333336,0.9296296296296296,0.13333333333333333,0.8518518518518519,0.8333333333333334,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,84.66666666666666,351,389,29,60.333333333333336,27,0.9023136246786633,0.34251968503937014,0.7125984251968505,0.9310344827586207
28040830,Green Peace,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,84,28,84,2022-2023,84,28.0,32,28,28,1.0,1.1428571428571428,1.0,0.875,1,28.0,28.0,215,1,215,2020-2021,181,35.833333333333336,10,2,30.0,0.8418604651162791,0.27906976744186046,0.8372093023255813,0.2,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,63.833333333333336,265,299,42,58.0,30,0.8862876254180602,0.6579634464751958,0.9086161879895561,0.7142857142857143
28063830,Sansueña,CP INF-PRI-SEC,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,166,56,166,2020-2021,147,55.333333333333336,41,39,39,0.8855421686746988,0.7409638554216867,0.7048192771084337,0.9512195121951219,1,49.0,55.333333333333336,358,7,358,2023-2024,327,59.666666666666664,6,6,55.0,0.9134078212290503,0.1005586592178771,0.9217877094972068,1.0,1,0,210,1,210,2024-2025,115,52.5,6,3,3,0.5476190476190477,0.11428571428571428,0.05714285714285714,0.5,1,3,167.5,589,734,53,97.0,48,0.8024523160762943,0.3164179104477612,0.5791044776119403,0.9056603773584906
28035639,José Jalón,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,137,40,137,2021-2022,129,45.666666666666664,34,34,34,0.9416058394160584,0.7445255474452556,0.7445255474452556,1.0,1,43.0,45.666666666666664,322,5,322,2023-2024,313,53.666666666666664,8,3,46.0,0.9720496894409938,0.14906832298136646,0.8571428571428572,0.375,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,99.33333333333333,442,459,42,80.0,37,0.9629629629629629,0.4228187919463087,0.8053691275167786,0.8809523809523809
28031051,Miguel Servet,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,159,56,159,2022-2023,159,53.0,70,56,56,1.0,1.320754716981132,1.0566037735849056,0.8,1,53.0,53.0,311,3,311,2023-2024,311,51.833333333333336,41,2,55.0,1.0,0.7909967845659164,1.0610932475884245,0.04878048780487805,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,104.83333333333334,470,470,111,111.0,58,1.0,1.0588235294117647,1.0588235294117647,0.5225225225225225
28068037,Aserrín Aserrán,EEI,0,181,155,181,2023-2024,177,60.333333333333336,231,153,153,0.9779005524861878,3.8287292817679557,2.5359116022099446,0.6623376623376623,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,60.333333333333336,177,181,231,153.0,153,0.9779005524861878,3.8287292817679557,2.5359116022099446,0.6623376623376623
28039244,Las Acacias,CP INF-PRI,0,41,39,41,2024-2025,0,13.666666666666666,0,0,0,0.0,0.0,0.0,0.0,1,0,140,49,140,2020-2021,115,46.666666666666664,39,39,39,0.8214285714285714,0.8357142857142857,0.8357142857142857,1.0,1,38.333333333333336,46.666666666666664,312,10,312,2020-2021,305,52.0,8,7,45.333333333333336,0.9775641025641025,0.15384615384615385,0.8717948717948718,0.875,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,3,112.33333333333333,420,493,47,84.33333333333334,46,0.8519269776876268,0.41839762611275966,0.7507418397626114,0.9787234042553191
28077907,Africa,IES,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,N/A,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,447,112,447,2023-2024,399,111.75,95,87,87,0.8926174496644296,0.8501118568232662,0.7785234899328859,0.9157894736842105,1,1,111.75,399,447,95,87.0,87,0.8926174496644296,0.8501118568232662,0.7785234899328859,0.9157894736842105
28050446,La Encina,CP INF-PRI,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,146,53,146,2020-2021,124,48.666666666666664,49,44,44,0.8493150684931506,1.0068493150684932,0.904109589041096,0.8979591836734694,1,41.333333333333336,48.666666666666664,347,3,347,2020-2021,316,57.833333333333336,5,5,46.333333333333336,0.9106628242074928,0.08645533141210374,0.8011527377521613,1.0,1,0,0,0,0,N/A,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,106.5,440,493,54,90.33333333333334,49,0.8924949290060852,0.5070422535211268,0.8482003129890455,0.9074074074074074
