education_center_id;analysis_year;center_name;center_type;cycles_active;total_estimated_places;total_enrolled;total_max_enrolled;total_applications_submitted;total_applications_admitted;total_applications_admitted_real;center_occupancy_rate;center_demand_ratio;center_admission_capacity_ratio;center_admission_efficiency
28037193;2022-2023;Jorge Guillén;CP INF-PRI;2;72.5;347;364;40;52.0;29;0.9532967032967034;0.5517241379310345;0.7172413793103448;0.725
28023017;2022-2023;Andrés Torrejón;CP INF-PRI;3;77.0;289;347;30;43.0;20;0.8328530259365994;0.38961038961038963;0.5584415584415584;0.6666666666666666
28039013;2022-2023;Parque de Cataluña;CP INF-PRI;2;74.0;358;358;35;58.66666666666667;30;1.0;0.47297297297297297;0.7927927927927929;0.8571428571428571
28004965;2022-2023;Escuelas Aguirre;CP INF-PRI;2;100.16666666666666;445;445;66;112.0;60;1.0;0.658901830282862;1.118136439267887;0.9090909090909091
28043892;2022-2023;Las Cigüeñas;EEI;1;32.333333333333336;90;97;84;72.0;72;0.9278350515463918;2.5979381443298966;2.22680412371134;0.8571428571428571
28023911;2022-2023;Gerardo Diego;IES;1;158.75;505;635;185;170.0;170;0.7952755905511811;1.1653543307086613;1.0708661417322836;0.918918918918919
28030368;2022-2023;Iplacea;CP INF-PRI;2;96.0;408;430;56;87.0;41;0.9488372093023256;0.5833333333333334;0.90625;0.7321428571428571
28028684;2022-2023;Juan de Herrera;IES;1;136.75;547;547;151;139.0;139;1.0;1.1042047531992687;1.016453382084095;0.9205298013245033
28010461;2022-2023;Carlos V;CP INF-PRI;2;77.83333333333334;347;367;48;73.33333333333333;44;0.9455040871934605;0.6167023554603853;0.9421841541755887;0.9166666666666666
28010783;2022-2023;Lope de Vega;CP INF-PRI;2;105.33333333333333;476;483;96;92.0;44;0.9855072463768116;0.9113924050632912;0.8734177215189873;0.4583333333333333
28044227;2022-2023;La Piñata;EEI;1;39.0;112;117;117;107.0;107;0.9572649572649573;3.0;2.7435897435897436;0.9145299145299145
28033783;2022-2023;Concepción Arenal;CP INF-PRI;2;97.66666666666666;399;443;42;65.33333333333334;28;0.9006772009029346;0.43003412969283283;0.6689419795221845;0.6666666666666666
28036991;2022-2023;Ángel Corella;IES;1;160.0;614;640;175;124.0;124;0.959375;1.09375;0.775;0.7085714285714285
28062333;2022-2023;San Miguel;CP INF-PRI;2;44.0;186;195;24;47.0;24;0.9538461538461539;0.5454545454545454;1.0681818181818181;1.0
28062102;2022-2023;Dulce Chacón;CP INF-PRI;2;108.66666666666666;424;487;41;78.33333333333334;40;0.8706365503080082;0.37730061349693256;0.7208588957055216;0.975609756097561
28043958;2022-2023;Campanilla;EEI-CN;1;22.333333333333332;62;67;70;67.0;67;0.9253731343283582;3.1343283582089554;3.0;0.9571428571428572
28060348;2022-2023;El Cantizal;CP INF-PRI-SEC;3;217.0;822;981;103;116.0;65;0.8379204892966361;0.47465437788018433;0.5345622119815668;0.6310679611650486
28044318;2022-2023;Luis García Berlanga;IES;1;123.5;494;494;110;101.0;101;1.0;0.8906882591093117;0.8178137651821862;0.9181818181818182
28064603;2022-2023;Santa Cecilia (Programa de Casa de Niños);EEI-CN;1;11.0;27;33;28;28.0;28;0.8181818181818182;2.5454545454545454;2.5454545454545454;1.0
28040039;2022-2023;Laura García Noblejas y Brunet;CP INF-PRI;2;84.66666666666666;351;389;29;60.333333333333336;27;0.9023136246786633;0.34251968503937014;0.7125984251968505;0.9310344827586207
28040830;2022-2023;Green Peace;CP INF-PRI;2;63.833333333333336;265;299;42;58.0;30;0.8862876254180602;0.6579634464751958;0.9086161879895561;0.7142857142857143
28063830;2022-2023;Sansueña;CP INF-PRI-SEC;3;167.5;589;734;53;97.0;48;0.8024523160762943;0.3164179104477612;0.5791044776119403;0.9056603773584906
28035639;2022-2023;José Jalón;CP INF-PRI;2;99.33333333333333;442;459;42;80.0;37;0.9629629629629629;0.4228187919463087;0.8053691275167786;0.8809523809523809
28031051;2022-2023;Miguel Servet;CP INF-PRI;2;104.83333333333334;470;470;111;111.0;58;1.0;1.0588235294117647;1.0588235294117647;0.5225225225225225
28068037;2022-2023;Aserrín Aserrán;EEI;1;60.333333333333336;177;181;231;153.0;153;0.9779005524861878;3.8287292817679557;2.5359116022099446;0.6623376623376623
28039244;2022-2023;Las Acacias;CP INF-PRI;3;112.33333333333333;420;493;47;84.33333333333334;46;0.8519269776876268;0.41839762611275966;0.7507418397626114;0.9787234042553191
28077907;2022-2023;Africa;IES;1;111.75;399;447;95;87.0;87;0.8926174496644296;0.8501118568232662;0.7785234899328859;0.9157894736842105
28050446;2022-2023;La Encina;CP INF-PRI;2;106.5;440;493;54;90.33333333333334;49;0.8924949290060852;0.5070422535211268;0.8482003129890455;0.9074074074074074
28037995;2022-2023;Jacinto Benavente;CP INF-PRI;2;101.16666666666667;465;474;57;90.33333333333334;49;0.9810126582278481;0.5634266886326195;0.8929159802306426;0.8596491228070176
28047526;2022-2023;La Cometa;EEI;1;39.333333333333336;113;118;123;105.0;105;0.9576271186440678;3.1271186440677963;2.669491525423729;0.8536585365853658
28037648;2022-2023;Garcilaso de la Vega;CP INF-PRI;2;92.83333333333334;381;413;33;75.33333333333334;33;0.9225181598062954;0.35547576301615796;0.8114901256732495;1.0
28010965;2022-2023;República de Colombia;CP INF-PRI;2;46.5;202;217;44;38.0;18;0.9308755760368663;0.946236559139785;0.8172043010752689;0.4090909090909091
28040799;2022-2023;Julio Palacios;IES;1;108.25;393;433;76;64.0;64;0.9076212471131639;0.7020785219399538;0.5912240184757506;0.8421052631578947
28039891;2022-2023;Villablanca;IES;1;210.75;843;843;205;195.0;195;1.0;0.9727164887307236;0.9252669039145908;0.9512195121951219
28044720;2022-2023;El Olivo;IES;1;196.75;766;787;122;93.0;93;0.9733163913595934;0.6200762388818297;0.4726810673443456;0.7622950819672131
28041366;2022-2023;El Pinar;IES;1;128.5;506;514;113;99.0;99;0.9844357976653697;0.8793774319066148;0.7704280155642024;0.8761061946902655
28067288;2022-2023;Jaramita;EEI-CN;1;16.0;41;48;57;50.0;50;0.8541666666666666;3.5625;3.125;0.8771929824561403
28037636;2022-2023;León Felipe;CP INF-PRI;2;94.83333333333334;433;433;53;91.33333333333334;46;1.0;0.5588752196836555;0.9630931458699473;0.8679245283018868
28039131;2022-2023;Ciudad de Roma;CP INF-PRI;2;91.0;393;425;32;58.666666666666664;26;0.9247058823529412;0.3516483516483517;0.6446886446886446;0.8125
28064160;2022-2023;Príncipes de Asturias;CP INF-PRI-SEC;3;141.16666666666669;572;620;51;87.33333333333334;50;0.9225806451612903;0.36127508854781576;0.6186540731995277;0.9803921568627451
28073586;2022-2023;La Princesa;EEI;1;54.666666666666664;149;164;167;148.0;148;0.9085365853658537;3.054878048780488;2.707317073170732;0.8862275449101796
28045803;2022-2023;Humanes;IES;1;151.25;605;605;142;126.0;126;1.0;0.9388429752066115;0.8330578512396695;0.8873239436619719
28073215;2022-2023;Osa Mayor;EEI;1;76.66666666666667;228;230;365;233.0;233;0.991304347826087;4.760869565217391;3.0391304347826087;0.6383561643835617
28010576;2022-2023;Ermita del Santo;CP INF-PRI;2;100.16666666666667;439;453;76;99.33333333333334;52;0.9690949227373068;0.7587354409317804;0.9916805324459235;0.6842105263157895
28044124;2022-2023;Puerta de Madrid;EEI;1;27.333333333333332;76;82;113;74.0;74;0.926829268292683;4.134146341463415;2.707317073170732;0.6548672566371682
28071671;2022-2023;Ilusiones;EEI-CN;1;7.333333333333333;11;22;13;12.0;12;0.5;1.7727272727272727;1.6363636363636365;0.9230769230769231
28042012;2022-2023;María Guerrero;IES;1;189.25;741;757;188;153.0;153;0.9788639365918098;0.9933949801849405;0.808454425363276;0.8138297872340425
28044011;2022-2023;Monte Abantos;EEI;1;19.666666666666668;40;59;71;45.0;45;0.6779661016949152;3.6101694915254234;2.2881355932203387;0.6338028169014085
28060221;2022-2023;El Greco;CP INF-PRI;2;202.16666666666666;892;936;98;171.0;83;0.9529914529914529;0.48474855729596045;0.8458367683429514;0.8469387755102041
28058597;2022-2023;Rayuela;CP INF-PRI;2;91.33333333333333;371;426;39;75.0;39;0.8708920187793427;0.427007299270073;0.8211678832116789;1.0
28070123;2022-2023;Las Meninas;EEI;1;43.666666666666664;125;131;132;126.0;126;0.9541984732824428;3.0229007633587788;2.885496183206107;0.9545454545454546
28062035;2022-2023;Francisco Umbral;IES;1;160.25;641;641;139;138.0;138;1.0;0.8673946957878315;0.8611544461778471;0.9928057553956835
28070342;2022-2023;Juana Llandres;EEI;1;31.333333333333332;86;94;99;87.0;87;0.9148936170212766;3.1595744680851063;2.776595744680851;0.8787878787878788
28049407;2022-2023;Giner de los Ríos;CP INF-PRI;2;50.166666666666664;227;237;44;49.66666666666667;30;0.9578059071729957;0.877076411960133;0.9900332225913623;0.6818181818181818
28001678;2022-2023;Jorge Manrique;IES;1;98.0;391;392;97;83.0;83;0.9974489795918368;0.9897959183673469;0.8469387755102041;0.8556701030927835
28065358;2022-2023;Fabulas y Leyendas;EEI;1;71.66666666666667;205;215;233;180.0;180;0.9534883720930233;3.2511627906976743;2.511627906976744;0.7725321888412017
28077142;2022-2023;El Calimero (Programa Casa de Niños);EEI-CN;1;9.666666666666666;29;29;34;31.0;31;1.0;3.517241379310345;3.2068965517241383;0.9117647058823529
28058639;2022-2023;Atenea;IES;1;161.5;632;646;222;141.0;141;0.978328173374613;1.3746130030959753;0.8730650154798761;0.6351351351351351
28067598;2022-2023;San Martín de Tours;CP INF-PRI;2;112.5;455;514;54;94.66666666666666;53;0.8852140077821011;0.48;0.8414814814814814;0.9814814814814815
28073938;2022-2023;Charles Dickens;CP INF-PRI;2;52.16666666666667;208;242;17;40.66666666666667;17;0.859504132231405;0.32587859424920124;0.7795527156549521;1.0
28003493;2022-2023;Hermanos Torá;CP INF-PRI;2;133.33333333333331;528;620;42;81.0;42;0.8516129032258064;0.31500000000000006;0.6075;1.0
28031804;2022-2023;Gandhi;CP INF-PRI;2;50.5;226;235;29;43.33333333333333;21;0.9617021276595744;0.5742574257425742;0.858085808580858;0.7241379310344828
28032456;2022-2023;Fernando de los Ríos;CP INF-PRI;2;100.33333333333333;436;453;61;89.66666666666666;43;0.9624724061810155;0.6079734219269103;0.893687707641196;0.7049180327868853
28058901;2022-2023;La Estación;EEI-CN;1;13.0;38;39;42;40.0;40;0.9743589743589743;3.230769230769231;3.076923076923077;0.9523809523809523
28063763;2022-2023;Pinar de San José;CP INF-PRI;2;181.16666666666669;798;838;63;130.33333333333331;60;0.9522673031026253;0.3477460901563937;0.7194112235510578;0.9523809523809523
28044136;2022-2023;Carrusel;EEI;1;47.333333333333336;138;142;202;139.0;139;0.971830985915493;4.267605633802817;2.936619718309859;0.6881188118811881
28033552;2022-2023;Manuela Malasaña;IES;1;157.75;579;631;137;129.0;129;0.9175911251980983;0.8684627575277337;0.8177496038034865;0.9416058394160584
28066272;2022-2023;El Cervatillo Dormilón;EEI-CN;1;4.0;12;12;13;13.0;13;1.0;3.25;3.25;1.0
28023145;2022-2023;Antusana;CP INF-PRI;2;61.16666666666667;246;293;24;42.0;20;0.8395904436860068;0.39237057220708443;0.6866485013623977;0.8333333333333334
28002041;2022-2023;Miguel Delibes;CP INF-PRI;2;114.66666666666666;489;517;45;94.66666666666666;45;0.9458413926499033;0.3924418604651163;0.8255813953488372;1.0
28042115;2022-2023;Itaca;IES;1;86.25;324;345;89;70.0;70;0.9391304347826087;1.0318840579710145;0.8115942028985508;0.7865168539325843
28006123;2022-2023;Ramiro de Maeztu;CP INF-PRI;2;150.16666666666669;681;691;127;143.0;74;0.9855282199710564;0.8457269700332962;0.9522752497225304;0.5826771653543307
28078547;2022-2023;Elisa Soriano Fischer;IES;1;136.5;496;546;149;126.0;126;0.9084249084249084;1.0915750915750915;0.9230769230769231;0.8456375838926175
28030575;2022-2023;Arturo Soria;IES;1;89.25;282;357;80;77.0;77;0.7899159663865546;0.896358543417367;0.8627450980392157;0.9625
28018502;2022-2023;Ciudad de Guadalajara;CP INF-PRI;2;106.0;435;491;56;88.0;41;0.8859470468431772;0.5283018867924528;0.8301886792452831;0.7321428571428571
28072429;2022-2023;Calimero;EEI;1;53.333333333333336;139;160;157;126.0;126;0.86875;2.94375;2.3625;0.802547770700637
28073884;2022-2023;Fuentes Claras;CP INF-PRI;2;50.5;224;234;26;42.33333333333333;22;0.9572649572649573;0.5148514851485149;0.8382838283828382;0.8461538461538461
28030216;2022-2023;Humanejos;IES;1;215.75;863;863;211;184.0;184;1.0;0.9779837775202781;0.8528389339513326;0.8720379146919431
28049493;2022-2023;Gloria Fuertes;CP INF-PRI;2;91.0;371;411;51;84.0;43;0.902676399026764;0.5604395604395604;0.9230769230769231;0.8431372549019608
28028568;2022-2023;Manuel de Falla;IES;1;129.75;519;519;137;129.0;129;1.0;1.0558766859344895;0.9942196531791907;0.9416058394160584
28020855;2022-2023;Cardenal Herrera Oria;IES;1;91.5;342;366;95;80.0;80;0.9344262295081968;1.0382513661202186;0.8743169398907104;0.8421052631578947
28078158;2022-2023;Parque Coimbra (Programa Casa de Niños);EEI-CN;1;11.0;24;33;32;28.0;28;0.7272727272727273;2.909090909090909;2.5454545454545454;0.875
28006172;2022-2023;República de Ecuador;CP INF-PRI;2;102.16666666666666;445;464;74;88.0;42;0.959051724137931;0.7243066884176184;0.8613376835236543;0.5675675675675675
28045037;2022-2023;Manuel de Falla;IES;1;164.0;640;656;189;155.0;155;0.975609756097561;1.1524390243902438;0.9451219512195121;0.8201058201058201
28067628;2022-2023;Calderón de la Barca;IES;1;178.75;689;715;291;152.0;152;0.9636363636363636;1.627972027972028;0.8503496503496504;0.5223367697594502
28045301;2022-2023;La Paloma;CP INF-PRI;2;91.83333333333333;412;457;38;47.0;24;0.9015317286652079;0.41379310344827586;0.5117967332123412;0.631578947368421
28005911;2022-2023;Navas de Tolosa;CP INF-PRI;2;96.16666666666666;382;427;52;78.33333333333334;41;0.8946135831381733;0.5407279029462739;0.8145580589254768;0.7884615384615384
28042802;2022-2023;Valderrey;CP INF-PRI;2;46.333333333333336;195;210;23;43.66666666666667;23;0.9285714285714286;0.4964028776978417;0.9424460431654677;1.0
28065978;2022-2023;Las Flores;EEI;1;38.666666666666664;104;116;114;105.0;105;0.896551724137931;2.9482758620689657;2.7155172413793105;0.9210526315789473
28043946;2022-2023;El Soto;EEI;1;38.333333333333336;111;115;159;111.0;111;0.9652173913043478;4.147826086956521;2.895652173913043;0.6981132075471698
28032331;2022-2023;Miguel Hernández;CP INF-PRI;2;95.5;418;435;40;79.66666666666666;36;0.960919540229885;0.418848167539267;0.8342059336823734;0.9
28047782;2022-2023;Campo Real Nº 1;EEI-CN;1;22.666666666666668;68;68;71;69.0;69;1.0;3.1323529411764706;3.0441176470588234;0.971830985915493
28001149;2022-2023;Párroco D. Victoriano;CP INF-PRI;2;96.0;414;437;33;70.0;31;0.9473684210526315;0.34375;0.7291666666666666;0.9393939393939394
28004941;2022-2023;Vasco Núñez de Balboa;CP INF-PRI;2;26.333333333333336;107;119;9;18.0;9;0.8991596638655462;0.34177215189873417;0.6835443037974683;1.0
28075789;2022-2023;Puerta de Madrid;EEI-CN;1;11.0;27;33;34;27.0;27;0.8181818181818182;3.090909090909091;2.4545454545454546;0.7941176470588235
28033722;2022-2023;Giner de los Ríos;CP INF-PRI;2;89.5;427;430;67;97.66666666666666;62;0.9930232558139535;0.7486033519553073;1.0912476722532587;0.9253731343283582
28021409;2022-2023;Esperanza;CP INF-PRI;2;84.33333333333333;370;390;45;76.66666666666666;40;0.9487179487179487;0.5335968379446641;0.9090909090909091;0.8888888888888888
28001681;2022-2023;Ntra. Sra. de la Milagrosa;CP INF-PRI;2;159.0;708;731;74;128.66666666666669;60;0.9685362517099864;0.46540880503144655;0.809224318658281;0.8108108108108109
28047903;2022-2023;Lope de Vega;EEI-CN;1;11.333333333333334;33;34;44;36.0;36;0.9705882352941176;3.8823529411764706;3.176470588235294;0.8181818181818182
28025351;2022-2023;Vicente Aleixandre;CP INF-PRI;2;117.5;467;568;26;54.333333333333336;20;0.8221830985915493;0.22127659574468084;0.4624113475177305;0.7692307692307693
28043594;2022-2023;La Paloma;EEI;1;37.333333333333336;111;112;137;103.0;103;0.9910714285714286;3.6696428571428568;2.758928571428571;0.7518248175182481
28000753;2022-2023;Francisco Giner de los Ríos;IES;1;158.75;584;635;162;144.0;144;0.9196850393700787;1.020472440944882;0.9070866141732283;0.8888888888888888
28041743;2022-2023;Félix Rodríguez de la Fuente;CP INF-PRI;2;97.0;420;437;76;86.33333333333334;40;0.9610983981693364;0.7835051546391752;0.8900343642611684;0.5263157894736842
28028763;2022-2023;Santos Niños;CP INF-PRI;2;66.83333333333334;305;326;31;48.0;24;0.9355828220858896;0.4638403990024937;0.7182044887780548;0.7741935483870968
28010394;2022-2023;Tomás Bretón;CP INF-PRI;2;110.16666666666667;467;501;59;93.33333333333334;50;0.9321357285429142;0.5355521936459909;0.8472012102874433;0.847457627118644
28030915;2022-2023;Galileo Galilei;IES;1;155.25;616;621;184;117.0;117;0.9919484702093397;1.1851851851851851;0.7536231884057971;0.6358695652173914
28067884;2022-2023;Palmas Palmitas;EEI;1;60.333333333333336;178;181;381;182.0;182;0.9834254143646409;6.314917127071823;3.016574585635359;0.4776902887139108
28047873;2022-2023;Colmenar VIejo;EEI-CN;1;20.333333333333332;60;61;74;71.0;71;0.9836065573770492;3.639344262295082;3.4918032786885247;0.9594594594594594
28023388;2022-2023;Juan de Goyeneche;CP INF-PRI-SEC;3;148.41666666666666;605;651;55;81.66666666666666;41;0.9293394777265745;0.37057832678270636;0.5502526670409882;0.7454545454545455
28028362;2022-2023;Andrés Manjón;CP INF-PRI;3;63.0;227;279;38;51.66666666666667;35;0.8136200716845878;0.6031746031746031;0.8201058201058202;0.9210526315789473
28028799;2022-2023;Santiago Ramón y Cajal;CP INF-PRI;2;82.33333333333333;330;387;35;53.0;30;0.8527131782945736;0.4251012145748988;0.6437246963562754;0.8571428571428571
28038185;2022-2023;León Felipe;CP INF-PRI;3;40.0;121;170;9;18.666666666666664;9;0.711764705882353;0.225;0.4666666666666666;1.0
28049134;2022-2023;Pasacalles;EEI;1;33.333333333333336;100;100;112;103.0;103;1.0;3.36;3.09;0.9196428571428571
28010412;2022-2023;Amador de los Ríos;CP INF-PRI;2;92.33333333333333;399;414;57;97.66666666666666;52;0.9637681159420289;0.6173285198555957;1.0577617328519855;0.9122807017543859
28010931;2022-2023;Patriarca Obispo Eijo Garay;CP INF-PRI;2;48.166666666666664;200;219;23;42.0;22;0.91324200913242;0.4775086505190312;0.8719723183391004;0.9565217391304348
28061675;2022-2023;Los Molinos;EEI;1;44.333333333333336;131;133;165;128.0;128;0.9849624060150376;3.7218045112781954;2.887218045112782;0.7757575757575758
28037089;2022-2023;Diego Velázquez;IES;1;154.25;607;617;203;155.0;155;0.9837925445705025;1.3160453808752026;1.0048622366288493;0.7635467980295566
28072107;2022-2023;La Senda;IES;1;170.75;683;683;165;138.0;138;1.0;0.9663250366032211;0.808199121522694;0.8363636363636363
28050732;2022-2023;Profesor Julio Pérez;IES;1;200.5;801;802;262;155.0;155;0.9987531172069826;1.3067331670822944;0.773067331670823;0.5916030534351145
28035378;2022-2023;Claudio Sánchez Albornoz;CP INF-PRI;2;91.83333333333334;364;410;59;99.0;52;0.8878048780487805;0.6424682395644282;1.0780399274047185;0.8813559322033898
28065553;2022-2023;Cristo de la Campana;CP INF-PRI;2;29.666666666666668;122;135;11;22.666666666666664;11;0.9037037037037037;0.37078651685393255;0.7640449438202246;1.0
28078584;2022-2023;Gabriela Morreale;CP INF-PRI;2;107.83333333333334;306;447;78;125.0;64;0.6845637583892618;0.723338485316847;1.15919629057187;0.8205128205128205
28042036;2022-2023;Gabriel García Marquez;IES;1;92.75;336;371;73;58.0;58;0.9056603773584906;0.7870619946091644;0.6253369272237197;0.7945205479452054
28028571;2022-2023;Las Rozas I;IES;1;82.5;284;330;48;39.0;39;0.8606060606060606;0.5818181818181818;0.4727272727272727;0.8125
28077336;2022-2023;Averroes;CP INF-PRI;2;208.5;713;925;202;202.0;107;0.7708108108108108;0.9688249400479616;0.9688249400479616;0.5297029702970297
28037594;2022-2023;Julio Cortázar;CP INF-PRI;2;129.5;548;595;71;112.66666666666666;52;0.9210084033613445;0.5482625482625483;0.87001287001287;0.7323943661971831
28045815;2022-2023;Avalón;IES;1;193.0;724;772;156;138.0;138;0.9378238341968912;0.8082901554404145;0.7150259067357513;0.8846153846153846
28014272;2022-2023;San Roque;CP INF-PRI;3;71.16666666666666;241;322;20;37.0;17;0.7484472049689441;0.28103044496487123;0.5199063231850117;0.85
28067756;2022-2023;San Vicente;CP INF-PRI;2;26.0;116;122;15;24.333333333333336;15;0.9508196721311475;0.5769230769230769;0.935897435897436;1.0
28057830;2022-2023;El Arbol;EEI-CN;1;10.666666666666666;29;32;32;30.0;30;0.90625;3.0;2.8125;0.9375
28041755;2022-2023;Camilo José Cela;CP INF-PRI;2;99.5;426;448;70;95.33333333333334;53;0.9508928571428571;0.7035175879396985;0.9581239530988276;0.7571428571428571
28035536;2022-2023;Gloria Fuertes;CP INF-PRI;2;50.333333333333336;230;259;22;30.666666666666664;20;0.888030888030888;0.43708609271523174;0.6092715231788078;0.9090909090909091
28071371;2022-2023;Plácido Domingo;CP INF-PRI;2;178.16666666666669;752;838;107;159.66666666666669;84;0.8973747016706444;0.6005612722170252;0.8961646398503275;0.7850467289719626
28002403;2022-2023;Miguel Delibes;CP INF-PRI;2;101.5;433;469;40;74.33333333333334;33;0.9232409381663113;0.39408866995073893;0.7323481116584566;0.825
28047401;2022-2023;La Noria;EEI;1;39.0;116;117;134;104.0;104;0.9914529914529915;3.4358974358974357;2.6666666666666665;0.7761194029850746
28006329;2022-2023;San Isidoro;CP INF-PRI;2;76.5;306;352;37;57.0;25;0.8693181818181818;0.48366013071895425;0.7450980392156863;0.6756756756756757
28046972;2022-2023;El Cuquillo;EEI;1;37.0;108;111;159;103.0;103;0.972972972972973;4.297297297297297;2.7837837837837838;0.6477987421383647
28026067;2022-2023;Ramón Pérez de Ayala;CP INF-PRI;2;91.0;361;411;41;67.33333333333333;36;0.878345498783455;0.45054945054945056;0.7399267399267399;0.8780487804878049
28031038;2022-2023;Luis de Góngora;CP INF-PRI;2;77.33333333333333;325;375;29;47.66666666666667;28;0.8666666666666667;0.375;0.6163793103448277;0.9655172413793104
28075777;2022-2023;Blas de Lezo;CP INF-PRI-SEC;3;204.41666666666669;633;886;36;82.0;33;0.7144469525959368;0.17611088463106397;0.4011414594374235;0.9166666666666666
28031087;2022-2023;Ciudad de Roma;CP INF-PRI;2;102.66666666666666;456;472;71;100.33333333333334;55;0.9661016949152542;0.6915584415584416;0.9772727272727274;0.7746478873239436
28082162;2022-2023;Distrito de Arganzuela;EEI;1;40.666666666666664;0;122;0;0.0;0;0.0;0.0;0.0;0.0
28063027;2022-2023;Acuarela;EEI;1;26.666666666666668;78;80;81;72.0;72;0.975;3.0374999999999996;2.6999999999999997;0.8888888888888888
28033990;2022-2023;Rafael Alberti;CP INF-PRI;2;110.33333333333334;481;508;53;87.33333333333334;45;0.9468503937007874;0.4803625377643504;0.7915407854984895;0.8490566037735849
28033539;2022-2023;Alameda de Osuna;IES;1;218.5;848;874;243;231.0;231;0.9702517162471396;1.1121281464530892;1.05720823798627;0.9506172839506173
28073136;2022-2023;Río Tajuña;EEI-CN;1;4.333333333333333;10;13;10;10.0;10;0.7692307692307693;2.307692307692308;2.307692307692308;1.0
28044288;2022-2023;Casa de los Niños;EEI;2;42.0;126;126;178;71.0;71;1.0;4.238095238095238;1.6904761904761905;0.398876404494382
28064317;2022-2023;El Faro;EEI;1;37.666666666666664;108;113;149;106.0;106;0.9557522123893806;3.9557522123893807;2.8141592920353986;0.7114093959731543
28006411;2022-2023;La Alameda;CP INF-PRI;2;51.833333333333336;208;246;26;39.0;21;0.8455284552845529;0.5016077170418006;0.7524115755627009;0.8076923076923077
28026501;2022-2023;Santo Domingo;CP INF-PRI;2;94.66666666666666;407;436;38;65.33333333333334;30;0.9334862385321101;0.4014084507042254;0.6901408450704227;0.7894736842105263
28002129;2022-2023;Vía Romana;CP INF-PRI;2;55.66666666666667;245;259;27;51.0;26;0.9459459459459459;0.4850299401197604;0.9161676646706586;0.9629629629629629
28044197;2022-2023;La Cañada;EEI;1;36.666666666666664;106;110;110;98.0;98;0.9636363636363636;3.0;2.672727272727273;0.8909090909090909
28075285;2022-2023;Caracol Col Col;EEI-CN;1;11.0;31;33;36;31.0;31;0.9393939393939394;3.272727272727273;2.8181818181818183;0.8611111111111112
28002269;2022-2023;Seis de Diciembre;CP INF-PRI;2;82.83333333333334;363;382;41;73.0;38;0.9502617801047121;0.49496981891348085;0.8812877263581488;0.926829268292683
28041411;2022-2023;Altair;IES;1;168.5;630;674;143;128.0;128;0.9347181008902077;0.8486646884272997;0.7596439169139466;0.8951048951048951
